commit_id,commit_role,repo_url,project,dataset_source,num_lines_added,num_lines_deleted,churn
26bef1318adc1b3a530ecc807ef99346db2aa8b0,VFC,https://github.com/torvalds/linux,linux,ICVul,7,6,13
26c191788f18129af0eb32a358cdaea0c7479626,VFC,https://github.com/torvalds/linux,linux,ICVul,70,2,72
26d3c81bc5ef2f8c3f09d45eaeacfb4b1139a777,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,2,2,4
26eb323554ffccd173e8a79a8c05c15b685ae4d1,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,2,0,2
26f5a4350f3ab5507bb8727051c87bb04660f333,VFC,https://github.com/akrennmair/newsbeuter,newsbeuter,ICVul,4,4,8
2702b1526c7278c4d65d78de209a465d4de2885e,VFC,https://github.com/torvalds/linux,linux,ICVul,7,5,12
270e368b99e93aa5447d46c797c92c3f9f39f375,VFC,https://github.com/vrtadmin/clamav-devel,clamav-devel,ICVul,14,6,20
2710c930918609caaf0a664e9c7bc3dce05d5b58,VFC,https://github.com/strukturag/libheif,libheif,ICVul,9,43,52
27151bfecc260e96714443613880e3b2e6596704,VFC,https://github.com/laverdet/isolated-vm,isolated-vm,ICVul,3,0,3
2721a0148649e07ed74468f097a28899741eb58f,VFC,https://github.com/php/php-src,php-src,ICVul,5,0,5
273f2755ce8635d42da3cde0eeba15b2e7842774,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,21,3,24
27463ad99f738ed93c7c8b3e2e5bc8c4853a2ff2,VFC,https://github.com/torvalds/linux,linux,ICVul,13,15,28
274dc14aed1eb9b3350029d1063578a6b9c77b54,VFC,https://github.com/NICMx/FORT-validator,FORT-validator,ICVul,99,83,182
2759b87d72926b7c9b5426437a7c8dd15ff57945,VFC,https://github.com/mariadb-corporation/mariadb-connector-c,mariadb-connector-c,ICVul,37,20,57
276bdb82dedb290511467a5a4fdbe9f0b52dce6f,VFC,https://github.com/torvalds/linux,linux,ICVul,2,2,4
27a65a43cf763897fecfa5cdb5cc653fc5dd0346,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,19,0,19
27a99e2c7d450fef15594671eef4465c8a166bd7,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,6,6,12
27b417360cbd671ef55915e4bb6bb06af8b8a832,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,1,1,2
27b9bf644bcf1208f7d6594bdd104cc8a8bb0646,VFC,https://github.com/OSGeo/gdal,gdal,ICVul,1,0,1
27d08989a5a567155d506ac870ae7d8cc88fa58b,VFC,https://github.com/michaelrsweet/htmldoc,htmldoc,ICVul,4,0,4
27d1e0132a0804581dca28df042e7047fd27eaa8,VFC,https://github.com/mruby/mruby,mruby,ICVul,6,4,10
27d461333459d282ffa4a2bdb6b215a59d493a8f,VFC,https://github.com/torvalds/linux,linux,ICVul,1,0,1
27f8d386829689c346ff0cef00d3af57b9fb8903,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,3,2,5
27fe8031782d3a06c3998eaa94354867864f9f1b,VFC,https://github.com/radareorg/radare2,radare2,ICVul,20,14,34
280215b9936d145dd5ee91403738ccce1333cab1,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,87,80,167
28022c9b1fd937436ab67bb3d61f652c108baf96,VFC,https://github.com/php/php-src,php-src,ICVul,3,3,6
2858eaf99f6cc5aae129bcbf1e24ad160240185f,VFC,https://github.com/file/file,file,ICVul,2,2,4
2864e767053317538feafa815046fff89e5a16be,VFC,https://github.com/bminor/glibc,glibc,ICVul,150,70,220
2871c70efaaaa0f102557a17c727fd4d5204dd4b,VFC,https://github.com/php/php-src,php-src,ICVul,2,2,4
2896c93811e39d63a4d9b63ccf12a8fbc226e5e4,VFC,https://github.com/torvalds/linux,linux,ICVul,71,49,120
2899351224fe2940aec37d7656e1e392c0fe07f0,VFC,https://github.com/libreswan/libreswan,libreswan,ICVul,18,13,31
289c672020280529fd382f3502efab7100d638ec,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,18,1,19
289ffce3e0d224d314f5f92a744d5fe35999f20b,VFC,https://github.com/gpac/gpac,gpac,ICVul,18,14,32
28a6ed9f9a36b9c517e4a8a429baf4dd382fc5d5,VFC,https://github.com/php/php-src,php-src,ICVul,0,1,1
28ccc664e5dcd3f9d55173e9afde77c4705a9ab6,VFC,https://github.com/mruby/mruby,mruby,ICVul,3,3,6
28d76df18f0ad5bcf5fa48510b225f0ed262a99b,VFC,https://github.com/torvalds/linux,linux,ICVul,50,163,213
28e24125541545483093819efae9bca603441951,VFC,https://github.com/postgres/postgres,postgres,ICVul,37,0,37
28e61b634353110445e334ccaa415d7fb6629d62,VFC,https://github.com/LibreOffice/core,core,ICVul,1,1,2
28f5a8a7c033cbf3e32277f4cc9c6afd74f05300,VFC,https://github.com/torvalds/linux,linux,ICVul,7,2,9
28f80baf3c53e267c9ce46a2a0fadbb981585132,VFC,https://github.com/php/php-src,php-src,ICVul,7,1,8
290ae202883ac28a48867079c2fb34c40efd382b,VFC,https://github.com/squid-cache/squid,squid,ICVul,8,2,10
290bb05c80c327ed74fae1d089f1001b1e2a4ef7,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,4,0,4
292e41ce650a7b5ca5de4ae87fff0d6a90d9fc97,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,5,2,7
2938329ce19cb8c4197dec146c3ec887c6f61d01,VFC,https://github.com/php/php-src,php-src,ICVul,150,37,187
295dc39d941dc2ae53d5c170365af4c9d5c16212,VFC,https://github.com/torvalds/linux,linux,ICVul,2,1,3
2960576378d17d71cc8dccc926352ce568b5eec1,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,3,1,4
296debd213bd6dce7647cedd34eb64e5b94cdc92,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,6,2,8
297a6961ffb8ff4dc66c9fbf53b924bd1dda05d5,VFC,https://github.com/torvalds/linux,linux,ICVul,2,0,2
29870c8fe95e4e8a672f6f28c5fbe692bea09e9c,VFC,https://github.com/varnish/Varnish-Cache,Varnish-Cache,ICVul,13,6,19
29943546343c92334e8518695a11fc0e2ceea68b,VFC,https://github.com/micropython/micropython,micropython,ICVul,1,1,2
29989f6cc8bfd8cd2ffcb7c42711eb02c7a5168a,VFC,https://github.com/envoyproxy/envoy,envoy,ICVul,68,1,69
299d7572e46f98534033a9e65973f13ad1ce9047,VFC,https://github.com/torvalds/linux,linux,ICVul,1,0,1
29b0589a865b6f66d141d79b2dd1373e4e50fe17,VFC,https://github.com/torvalds/linux,linux,ICVul,2,1,3
29cd13cfd7624726d9e6becbae9aa419ef35af7f,VFC,https://github.com/torvalds/linux,linux,ICVul,4,1,5
29cd8ae0e1a39e239a3a7b67da1986add1199fc0,VFC,https://github.com/torvalds/linux,linux,ICVul,8,0,8
29e5470e6ab84badbc31f4532bb7554a796d9d52,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,1,0,1
29eb31542787e1019208a2e1047bb7c76c069536,VFC,https://github.com/torvalds/linux,linux,ICVul,1,3,4
29ec90660d68bbdd69507c1c8b4e33aa299278b1,VFC,https://github.com/torvalds/linux,linux,ICVul,21,9,30
29efd648f38b73a64d73f14cd2019d869a585888,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,5,5,10
29ffeef5e73b8f41ff3a3f2242d356759c66f91f,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,3,3,6
2a05c8f813de6f2278827734bf8102291e7484aa,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,38,32,70
2a2a582e7cd99ba3b531336b8bd41df2b566e619,VFC,https://github.com/redis/redis,redis,ICVul,5,5,10
2a2f11c227bdf292b3a2900ad04139d301b56ac4,VFC,https://github.com/torvalds/linux,linux,ICVul,3,3,6
2a3f93459d689d990b3ecfbe782fec89b97d3279,VFC,https://github.com/torvalds/linux,linux,ICVul,9,1,10
2a458fc4866505be27c62f81474ecb2b870498fa,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,24,1,25
2aa69b04d8173b18a0e3492e0c8f2f7fabdf642d,VFC,https://github.com/the-tcpdump-group/libpcap,libpcap,ICVul,37,27,64
2ab5aa7bf515135c2b02d42e9a72e4c98e17031a,VFC,https://github.com/libvips/libvips,libvips,ICVul,2,0,2
2ad0ea24a58d570634e09c2e58c3b314505eaa6a,VFC,https://github.com/nginx/njs,njs,ICVul,115,177,292
2ad6d33493750a28a5a655d319a8e0b16c392de1,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,6,2,8
2af9a55b38b55abbf05fd116ec097d4029115839,VFC,https://github.com/jpirko/libndp,libndp,ICVul,13,1,14
2b04e8f6bbb196cab4b232af0f8d48ff2c7a8058,VFC,https://github.com/torvalds/linux,linux,ICVul,9,5,14
2b09d5d364986f724f17001ccfe4126b9b43a0be,VFC,https://github.com/torvalds/linux,linux,ICVul,5,2,7
2b13d06c9584b4eb773f1e80bbaedab9a1c344e1,VFC,https://github.com/torvalds/linux,linux,ICVul,1,0,1
2b3dedfb9ba13f15887f22b935d373f36c9a59fa,VFC,https://github.com/projectacrn/acrn-hypervisor,acrn-hypervisor,ICVul,117,76,193
2b46ebdbff1d8dec7a3d8ea280a612b91a582869,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,2,1,3
2b472611a32a72f4a118c069c2d62a1a3f087afd,VFC,https://github.com/torvalds/linux,linux,ICVul,6,0,6
2b56169c16e375c521a3bc8ea658811cc0793784,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,19,1,20
2b62d1dda41590db29368ec7ba5f4faf3464765a,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,10,7,17
2b77b277d67ce061ee6ef839e7139ebc2103c1e3,VFC,https://github.com/radareorg/radare2,radare2,ICVul,3,2,5
2b7e8665b4ff51c034c55df3cff76518d1a9ee3a,VFC,https://github.com/torvalds/linux,linux,ICVul,1,0,1
2ba1fe7a06d3624f9a7586d672b55f08f7c670f3,VFC,https://github.com/torvalds/linux,linux,ICVul,2,1,3
2ba8f335fa06daf1165e0878462686028e633a74,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,4,1,5
2bb97f407c1145c850416a3bfbcc8cf124e68a19,VFC,https://github.com/libgd/libgd,libgd,ICVul,27,0,27
2bd410ee5570cea127233f1133ea22f25174eb28,VFC,https://github.com/znc/znc,znc,ICVul,4,4,8
2be2cdf3a123e231b16f766aa0e27d56b4606535,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,5,0,5
2c055153d401b8c49422971e3a0159869652d3da,VFC,https://github.com/gpac/gpac,gpac,ICVul,20,9,29
2c0e98a0b478284bdff6d7a4062522605a8beae5,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,1,1,2
2c10b61421a28e95a46ab489fd56c0f442ff6952,VFC,https://github.com/torvalds/linux,linux,ICVul,1,2,3
2c13e97d656c1c0ac4d76eb9d307664aae0e0cf7,VFC,https://github.com/wireshark/wireshark,wireshark,ICVul,48,5,53
2c1f6951a8a82e6de0d82b1158b5e493fc6c54ab,VFC,https://github.com/torvalds/linux,linux,ICVul,6,0,6
2c2cfbd2b771ac888bc5c4a6d922f749d3822538,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,11,3,14
2c5816b4beccc8ba709144539f6fdd764f8fa49c,VFC,https://github.com/torvalds/linux,linux,ICVul,2,0,2
2c74674348a4708ced58ad6eb1b23354df8ee044,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,1,0,1
2c77c43e4255555f3b79f761f0d141393a3856cc,VFC,https://github.com/apache/subversion,subversion,ICVul,6,3,9
2c7af7ec481ceffd0d14ce2d7c045e475fd71dc6,VFC,https://github.com/facebook/hermes,hermes,ICVul,3,2,5
2c9a8fcc73a151608634d3e712973d192027c271,VFC,https://github.com/facebook/hhvm,hhvm,ICVul,2,2,4
2ca39528c01a933f6689cd6505ce65bd6d68a530,VFC,https://github.com/torvalds/linux,linux,ICVul,3,0,3
2ca42b6e4e098af2d17e487814a91d05f6ae4987,VFC,https://github.com/Azure/azure-uamqp-c,azure-uamqp-c,ICVul,490,2,492
2ca9ab45891b6ae8e32b6c28c81eebca059cbe5d,VFC,https://github.com/radare/radare2,radare2,ICVul,19,12,31
2cb291191c93c7c4e371e22cb89805a5b31d6608,VFC,https://github.com/resiprocate/resiprocate,resiprocate,ICVul,35,5,40
2cb5985bf47bdc8bea78d28483ed224abdd33dc6,VFC,https://github.com/wireshark/wireshark,wireshark,ICVul,20,2,22
2cc35d8625b7ea5cbd1d1ebb116aff86c5280162,VFC,https://github.com/inspircd/inspircd,inspircd,ICVul,6,0,6
2cd30c2b06ce332dede81cccad8b334cde997281,VFC,https://github.com/uclouvain/openjpeg,openjpeg,ICVul,27,12,39
2d35fcc7e9e976a2346b1de20e54f8663e8a6cba,VFC,https://github.com/SELinuxProject/selinux,selinux,ICVul,1,1,2
2d45a02d0166caf2627fe91897c6ffc3b19514c4,VFC,https://github.com/torvalds/linux,linux,ICVul,37,11,48
2d5b2ab9ddbf2aee2209010cebc11efdd1cab6e2,VFC,https://github.com/michaelrsweet/htmldoc,htmldoc,ICVul,1,1,2
2d669862df7cd17f539129049f6fb70d17174125,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,1,1,2
2d6a0e9de03ee658a9adc3bfb2f0ca55dff1e478,VFC,https://github.com/torvalds/linux,linux,ICVul,18,7,25
2d782cdaa2112c10b8dd5e7a93c134b2ada9c1a6,VFC,https://github.com/radareorg/radare2,radare2,ICVul,24,7,31
2d88f470dea2671b430884260f3626b1fe99830a,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,3,0,3
2d8a041b7bfe1097af21441cb77d6af95f4f4680,VFC,https://github.com/torvalds/linux,linux,ICVul,1,0,1
2da2f68bffd51d89b1d272d22aa8cc023c1c066e,VFC,https://github.com/gpac/gpac,gpac,ICVul,2,0,2
2da424b0773cea3db47e1e81db71eeebde8269d4,VFC,https://github.com/torvalds/linux,linux,ICVul,7,4,11
2de6cf70c5ef31e22ed119a25ac2daeefd3d18a1,VFC,https://github.com/WAVM/WAVM,WAVM,ICVul,1,1,2
2def2ef2ae5f3990aabdbe8a755911902707d268,VFC,https://github.com/torvalds/linux,linux,ICVul,2,7,9
2e00e95473861846aa8538be87db07699d9f676d,VFC,https://github.com/nginx/njs,njs,ICVul,14,0,14
2e07e8348ea454615e268222ae3fc240421be768,VFC,https://github.com/torvalds/linux,linux,ICVul,6,1,7
2e0ee46f1a47675152d3d865797a18358881d7a6,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,4,0,4
2e1198672759eda6e122ff38fcf6df06f27e0fe2,VFC,https://github.com/qemu/qemu,qemu,ICVul,80,68,148
2e1c42391ff2556387b3cb6308b24f6f65619feb,VFC,https://github.com/torvalds/linux,linux,ICVul,4,0,4
2e54154b9f27262efd0cb4f903cc7d5ad1fe9628,VFC,https://github.com/torvalds/linux,linux,ICVul,3,3,6
2e5ab1d9987831c981ff05862e8ccf1381ed58ea,VFC,https://github.com/uclouvain/openjpeg,openjpeg,ICVul,82,72,154
2e6fac6ab6156dae8e8c6f417741388084b70d6f,VFC,https://github.com/hoene/libmysofa,libmysofa,ICVul,10,1,11
2e7682ebfc750177a4944eeb56e97a3f05734528,VFC,https://github.com/torvalds/linux,linux,ICVul,2,2,4
2e82fa00466ae525339754bb3ab0a0474a31d4bd,VFC,https://github.com/mdadams/jasper,jasper,ICVul,33,2,35
2e83b79b2d6c78bf1b4aa227938a214dcbddc83f,VFC,https://github.com/torvalds/linux,linux,ICVul,10,9,19
2e90ca68b0d2f5548804f22f0dd61145516171e3,VFC,https://github.com/torvalds/linux,linux,ICVul,5,2,7
2eb8dcf26cb37f09cffe26909a646e702dbcab66,VFC,https://github.com/bagder/curl,curl,ICVul,19,5,24
2ecab6bb5ac4f3b88f270218445496662020205f,VFC,https://github.com/pmachapman/unrar,unrar,ICVul,176,31,207
2ee663f39dc8dac3d9988e847db19b2d7e3ac8c6,VFC,https://github.com/FreeRDP/FreeRDP,FreeRDP,ICVul,13,11,24
2eedc8f676d2c3b8be9492e547b2bc814c10b367,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,2,0,2
2f07985bef9fbae124cc63e5c0272e32da4fdaec,VFC,https://github.com/facebook/proxygen,proxygen,ICVul,13,22,35
2f084136cfe0d05e5bf5703f3e83c6d955234b4d,VFC,https://github.com/kyz/libmspack,libmspack,ICVul,11,13,24
2f1a6be12ab6c8470d5776e68644726c94257c54,VFC,https://github.com/torvalds/linux,linux,ICVul,12,1,13
2f267f89f957088197f4b1fc254632d1645b415d,VFC,https://github.com/axiomatic-systems/Bento4,Bento4,ICVul,4,2,6
2f36db71009304b3f0b95afacd8eba1f9f046b87,VFC,https://github.com/torvalds/linux,linux,ICVul,11,2,13
2f3b38394515fc6c9b130679bcd2435a796a49ad,VFC,https://github.com/RedisBloom/RedisBloom,RedisBloom,ICVul,8,2,10
2f7f3d9960aa6ea21358bdf3687cee5149aa35cf,VFC,https://github.com/heimdal/heimdal,heimdal,ICVul,113,0,113
2f83222829448e5bc4c9391d607ec265a1e06531,VFC,https://github.com/slicer69/doas,doas,ICVul,20,8,28
2f8ae91b0b9467f94f128090c88cae91bd73e008,VFC,https://github.com/open5gs/open5gs,open5gs,ICVul,179,74,253
2f912f5b33582961b1cdbd9fd828589f8b78f21d,VFC,https://github.com/LibRaw/LibRaw,LibRaw,ICVul,12,8,20
2f95fa5c955d0a9987ffdc3a095e2f4e62c5f2a9,VFC,https://github.com/torvalds/linux,linux,ICVul,12,4,16
2fae9e5a7babada041e2e161699ade2447a01989,VFC,https://github.com/torvalds/linux,linux,ICVul,17,18,35
2fb346f25f79e412cf0ed314fdf791763c19b70b,VFC,https://github.com/weechat/weechat,weechat,ICVul,1,1,2
2fb9c1e6681370478e24a19172ed6d78d95d50d3,VFC,https://github.com/bitcoin/bitcoin,bitcoin,ICVul,23,14,37
2fbc445d32aa7749166396a9c055a199f90a1b01,VFC,https://github.com/open5gs/open5gs,open5gs,ICVul,1,1,2
2fc108f60f98cd00813418a8754a46476b404a3c,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,6,0,6
2fdef641fd0dd2828bd948234ae86de75221a11a,VFC,https://github.com/libgit2/libgit2,libgit2,ICVul,5,16,21
2febc839133280d5a5e8e1179c94ea674489dae2,VFC,https://github.com/torvalds/linux,linux,ICVul,2,0,2
2fefae47716d501aec41c1102f3fd4531f070b05,VFC,https://github.com/php/php-src,php-src,ICVul,60,24,84
301ae88b331d37a2a16159b65b255f4f9eb39314,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,3,0,3
3037933448f60f9acb705997eae62013ecb81e0d,VFC,https://github.com/torvalds/linux,linux,ICVul,7,6,13
30572418b445d85fcfe6c8fe84c947d2606767d8,VFC,https://github.com/torvalds/linux,linux,ICVul,0,6,6
30663fd26c0307e414622c7a8607fbc04f92ec14,VFC,https://github.com/qemu/qemu,qemu,ICVul,7,0,7
306c1f0fa5754ca78efd16ab752f0e981d4f6b82,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,17,9,26
30721cf564cb029d34535446d6a5a6357bebc8e7,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,10,10,20
307f2fb95e9b96b3577916e73d92e104f8f26494,VFC,https://github.com/torvalds/linux,linux,ICVul,11,4,15
307fa45d512641fcd105f0d57ca50c1437cd1b81,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,2,0,2
30865c9ccedaa32ddb036e87a8ebb52c3f18f695,VFC,https://github.com/Azure/azure-uamqp-c,azure-uamqp-c,ICVul,127,81,208
3095060f479b86288e31c79ecbc5131a66bcd2f9,VFC,https://github.com/openbsd/src,src,ICVul,17,178,195
30a46a4647fd1df9cf52e43bf467f0d9265096ca,VFC,https://github.com/torvalds/linux,linux,ICVul,19,17,36
30a61ddf8117c26ac5b295e1233eaa9629a94ca3,VFC,https://github.com/torvalds/linux,linux,ICVul,45,18,63
30ac5e5236b790accd1f25347eebf2dc8c6c1bcb,VFC,https://github.com/gpac/gpac,gpac,ICVul,4,2,6
30ccf9a0da1f47161b5935a95be854fe84e6c2a2,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,1,1,2
30e29a9a2bc6a4888335a6ede968b75cd329657a,VFC,https://github.com/torvalds/linux,linux,ICVul,2,1,3
30eec879c8b446b0ea9a3bb0da1a441cc8482bc4,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,1,1,2
30f4c7b52a4e2dc0d0b1bae487d90f5437c69d19,VFC,https://github.com/radareorg/radare2,radare2,ICVul,35,12,47
311002baf288a225f62cf18a90c5fdd294447379,VFC,https://github.com/OISF/suricata,suricata,ICVul,5,1,6
311403edbc9816df80274bd1ea8b3c0c0f22c3fa,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,42,0,42
3119b232c9c453c98d8fa8b6ae4e37ba18117cd4,VFC,https://github.com/VirusTotal/yara,yara,ICVul,26,20,46
312f0f9c12f26fbe015cd0e6cefa40e4b99017d9,VFC,https://github.com/michaelrsweet/htmldoc,htmldoc,ICVul,7,1,8
31400a673325147e1205326008e32135a78b4d8a,VFC,https://github.com/postgres/postgres,postgres,ICVul,177,19,196
31458a18788b0cf0b722acda9bb2f2fe13a3fb32,VFC,https://github.com/ARMmbed/mbedtls,mbedtls,ICVul,18,5,23
3150642acbbe254e3c3c5d2232143fa591855ac9,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,5,0,5
3151527ee007b73a0ebd296010f1c0454a919c7d,VFC,https://github.com/torvalds/linux,linux,ICVul,35,0,35
318aaf34f1179b39fa9c30fa0f3288b645beee39,VFC,https://github.com/torvalds/linux,linux,ICVul,13,20,33
31bd5026304677faa8a0b77602c6154171b9aec1,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,3,0,3
31c1c0b46a7021802c3d1d18039fca30dba5a14e,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,7,5,12
31c6191f6196f1a05c9765cffeadba868e3b0723,VFC,https://github.com/RIOT-OS/RIOT,RIOT,ICVul,14,4,18
31d670b6489e6d708c3b04b911cdf14ac43d846d,VFC,https://github.com/WAVM/WAVM,WAVM,ICVul,10,8,18
31dbf4aa069c5bb39a7926d86036ce3b04312b51,VFC,https://github.com/openNDS/openNDS,openNDS,ICVul,17,5,22
31e499d310a48bd17c8b055a0bfe0fe35887a7cd,VFC,https://github.com/gpac/gpac,gpac,ICVul,1,0,1
31ed93a5623f24ca94e6d47e895ba735d9d97d46,VFC,https://github.com/nginx/njs,njs,ICVul,23,0,23
31f780487e5ddc426888638786cdc47631687275,VFC,https://github.com/michaelrsweet/htmldoc,htmldoc,ICVul,22,3,25
31fa3304049fc406a201a72293cce140f0557dca,VFC,https://github.com/mruby/mruby,mruby,ICVul,2,0,2
32027e199368dad9508965aae8cd8de5b6ab5231,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,14,4,18
3207ddb0103543da8ad2139ec6539f590f9900c1,VFC,https://github.com/libgit2/libgit2,libgit2,ICVul,10,9,19
321027c1fe77f892f4ea07846aeae08cefbbb290,VFC,https://github.com/torvalds/linux,linux,ICVul,54,4,58
3218043d6d3a019756607643cf65574fbfef5d7a,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,82,17,99
32452a3eb8b64e01e2be717f518c0be046975b9d,VFC,https://github.com/torvalds/linux,linux,ICVul,1,0,1
324701c9fd31beb4f070f1b7ef78b115fbdfec34,VFC,https://github.com/facebook/hhvm,hhvm,ICVul,5,1,6
3270dfac43da861c714df76513456b46765ff47f,VFC,https://github.com/wireshark/wireshark,wireshark,ICVul,7,3,10
3287aa12eb205cff95cdd00d6d6c5c9a4f8f0eca,VFC,https://github.com/abrt/abrt,abrt,ICVul,8,11,19
328c6d682698fdb9878dbb4f282963d42c538c01,VFC,https://github.com/gpac/gpac,gpac,ICVul,36,3,39
328def7d3b93847d64ecb6e9e0399684e57c3eca,VFC,https://github.com/gpac/gpac,gpac,ICVul,4,3,7
329acc18a0768c21ba22522f01a5c7f46cacc4d5,VFC,https://github.com/libevent/libevent,libevent,ICVul,3,3,6
32c231164b762dddefa13af5a0101032c70b50ef,VFC,https://github.com/torvalds/linux,linux,ICVul,6,4,10
32d7bd3defd134f21a4e344c8dfd40099aaf6b18,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,7,0,7
32fb4993bc8bb49e93e84016af3c10ea53964be5,VFC,https://github.com/CESNET/libyang,libyang,ICVul,17,14,31
331530a4076c69bbd2e3214db6ccbe834fb75640,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,2,2,4
33441d90a506d5f3ae9388f2752901227e430553,VFC,https://github.com/LibVNC/libvncserver,libvncserver,ICVul,2,1,3
334daf92b31b79ce68ed75e2ee14fca265f029ca,VFC,https://github.com/sudo-project/sudo,sudo,ICVul,299,207,506
33509cc81ec5f2ba44eb6fd98bd5c1b5873e46bd,VFC,https://github.com/tats/w3m,w3m,ICVul,7,0,7
33834cb2a4d035b52aa2a26742f832a112e90a0a,VFC,https://github.com/the-tcpdump-group/libpcap,libpcap,ICVul,72,2,74
338c7dbadd2671189cec7faf64c84d01071b3f96,VFC,https://github.com/torvalds/linux,linux,ICVul,3,0,3
338f977f4eb441e69bb9a46eaa0ac715c931a67f,VFC,https://github.com/torvalds/linux,linux,ICVul,1,1,2
33a0025d1d63ccd05d9dbaa6923d52b1446a62fe,VFC,https://github.com/dbry/WavPack,WavPack,ICVul,1,0,1
33ab91103b3415e12457e3104f0e4517ce12d0f3,VFC,https://github.com/torvalds/linux,linux,ICVul,38,10,48
33be22c65d86256e6826666662e40dbdfe70ee83,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,263,1,264
340d394a789518018f834ff70f7534fc463d3226,VFC,https://github.com/torvalds/linux,linux,ICVul,9,3,12
340f0eb7f3673e8aacaf0a96cbfcd4d12a405521,VFC,https://github.com/SELinuxProject/selinux,selinux,ICVul,35,1,36
3446c13b268af86391d06611327006b059b8bab1,VFC,https://github.com/torvalds/linux,linux,ICVul,30,10,40
3477469b669708ff547037fda9fc2817870428aa,VFC,https://github.com/vnotex/vnote,vnote,ICVul,15,0,15
34a08bec755670ea0490cb53bbc68058cafc69b6,VFC,https://github.com/OP-TEE/optee_os,optee_os,ICVul,36,0,36
34affe7a63fc5d842580a9f23616d057e17dfe27,VFC,https://github.com/lua/lua,lua,ICVul,4,5,9
34b2cef20f19c87999fff3da4071e66937db9644,VFC,https://github.com/torvalds/linux,linux,ICVul,8,1,9
34b3be18a04ecdc610aae4c48e5d1b799d8689f6,VFC,https://github.com/torvalds/linux,linux,ICVul,4,1,5
34b88a68f26a75e4fded796f1a49c40f82234b7d,VFC,https://github.com/torvalds/linux,linux,ICVul,19,19,38
34cec721d39c76be1e0a600829a7b17bdfb832b6,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,4,4,8
34f8368c535253f5c9cb3a303297743b62442aaa,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,1,0,1
34fa79a6cde56d6d428ab0d3160cb094ebad3305,VFC,https://github.com/git/git,git,ICVul,7,5,12
3517fb726741c109cae7995f9ea46f0cab6187d6,VFC,https://github.com/qemu/qemu,qemu,ICVul,1,0,1
